,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14
10,AOG74783@H,35.06990388349077,17.768751300968656,42.08388466018892,21.509541048541003,18.236350019415198,21.509541048541003,17.768751300968656,35.06990388349077,7.013980776698153,35.06990388349077,46.759871844654356,18.70394873786174,6.546382058251609,28.055923106792612,17.768751300968656,50.500661592226706,43.019082097082006,5.143585902911979,24.782732077666807,55.17664877669214,0.03962168404705541,0.03982648721557672,0.03629638759440796,0.03841978402675001,0.03810412899643549,0.039054042940282224,0.03702266054130603,0.03760923293849375,0.03774106163074034,0.0375450717682058,0.03829894628438884,0.03769561763261669,0.037685675352388925,0.037480500584808445
11,ARK08679@H,37.98770115565338,17.140791984867988,53.27543454756267,31.038731432058253,25.479555653182146,24.089761708463122,20.38364452254572,39.840759748612086,7.875499020074482,34.744848617975656,58.3713456781991,26.869349597901174,9.728557613033184,33.818319321496304,26.869349597901174,50.49584665812462,43.083612286289814,6.4857050753554555,36.13464256269468,45.39993552748819,0.039017121406685874,0.03906599052497062,0.03853838511980583,0.039317382071556106,0.03779924836020756,0.03760070164754582,0.03827826046886854,0.03790338424901142,0.039041328185179816,0.03726779554142092,0.03825388531500222,0.03891465011505014,0.03880971243053043,0.03692750632448917
12,ARU07610@H,38.446700662111,17.1388906566037,53.26952501376825,31.035288486282376,25.476729354410903,24.087089571443038,20.381383483528722,39.83634044507887,7.874625436817916,34.74099457419669,58.364870884650436,26.866369137378772,9.727478480775073,33.81456805221811,26.866369137378772,50.02703218684323,43.07883327200389,6.484985653850049,36.13063435716455,45.39489957695034,0.039010329009203856,0.03907461430964434,0.03854365948795257,0.039344741644244556,0.037794808372308204,0.03761580519943889,0.038292219266791834,0.03788563587490795,0.03904509107137738,0.037249066482913304,0.038237278093667,0.03892773377504891,0.03880523119494394,0.03696052522826816
13,ARK08670@H,38.862974285220226,17.118214863727957,51.35464459118387,30.997848537020893,24.98334061192729,24.058031700374425,19.431487142610113,42.56420993143168,6.939816836646469,35.624393094785205,58.75711588360677,27.759267346585876,10.178398027081487,32.84846636012662,25.90864952348015,51.35464459118387,43.95217329876097,6.477162380870038,35.624393094785205,45.34013666609026,0.03909346536220627,0.039352735761432195,0.03877933776571786,0.03928123756823997,0.037962755357766706,0.03800236277401979,0.0381102969750232,0.037985167797509455,0.038657485620982486,0.03754371452255027,0.037798038709598455,0.03901235005219853,0.038793427650736685,0.03697316830558694
14,ARK08627@H,35.825956111396074,19.798554693139938,54.21032832645459,26.398072924186582,21.21273717122136,27.340861242907533,14.14182478081424,39.1257152269194,9.427883187209494,37.2401385894775,62.22402903558266,19.798554693139938,5.656729912325696,35.825956111396074,22.15552548994231,60.33845239814076,49.967780892210314,6.1281240716861705,32.99759115523323,59.39566407941981,0.03958879672593238,0.038436903903806136,0.03614547668752048,0.037887116625890484,0.0378385227939418,0.03853133184035765,0.037505581630331734,0.03702557258968915,0.038652689908879885,0.03742455117377594,0.03712657378804397,0.038542069403667605,0.037667234969582644,0.03623341859810535
15,ARK08635@H,38.49588466007884,16.697010214010103,53.33767151697671,31.074991231629912,25.50932116029321,24.117903642459037,20.40745692823457,39.88730217791302,7.884699267726993,34.785437945854376,59.830953266869535,26.900738678127386,9.739922624839226,34.321632106576324,25.97312699957127,50.091030642030304,43.59774889213749,6.493281749892818,35.713049624410495,44.989166409971666,0.039106698157588354,0.03913420702742647,0.03857142696282245,0.03930793783700817,0.03764690708802054,0.03758953982833147,0.038303845443351574,0.03774547440375416,0.03892054587762037,0.03722895613906115,0.03812490252432099,0.038909175649750105,0.0386863128394563,0.03691823094342944
16,ARK08642@H,34.3023515084853,16.4463329150272,41.82067512678345,21.615180402607177,18.325913819601737,22.08507562875081,17.856018593458103,35.24214196077257,7.988218844441783,35.712037186916206,47.459417840507065,20.205494724176276,7.0484283921545146,27.723818342474424,17.856018593458103,51.218579649656135,42.76046557907072,5.168847487579977,24.434551759468984,54.97774145880521,0.03967923373546505,0.039750759831105695,0.0360531083324285,0.03835081110996511,0.03788837969254239,0.038814726927080864,0.03683961645496558,0.037453686150304435,0.037287385660884784,0.03745847249603865,0.0380964704138493,0.03756250861858366,0.03757009881666792,0.03729951561648357
17,ARK08651@H,38.450426382736865,17.14055152001523,53.73794530599369,31.038295995703255,25.479198205428045,24.08942375785924,20.383358564342437,39.84020083030567,7.875388536223213,34.74436118922006,58.3705267978897,26.868972652996845,9.728421132981618,33.81784489084086,26.868972652996845,49.568621963287285,43.08300787463288,6.485614088654411,36.13413563678886,45.39929862058088,0.03901565822853886,0.03908932989567919,0.03852364854858643,0.03931151615001641,0.03781475825157395,0.037589065378220925,0.03826790060315179,0.03790403880050889,0.03905591464571681,0.03726052063484596,0.03821397633941195,0.03892454003705948,0.038789372033581744,0.03698161126350664
18,ARK08661@H,38.44211782575033,17.13684770545497,52.800017254645034,31.031589088256293,25.47369253513576,24.08421839685563,20.37895402810861,39.831591964030466,7.873686783587417,34.73685345700331,58.35791380776556,26.863166673415893,9.726318967960927,33.810537364816554,26.863166673415893,50.484227024178146,43.073698286684106,6.484212645307285,36.12632759528344,45.389488517150994,0.038977386530105546,0.03908375067158268,0.03854957027523232,0.039350564701374206,0.03776249646155774,0.03762273457978582,0.038332819959301566,0.03790915951769166,0.03905041780207366,0.037242882084805036,0.038246777669023964,0.038946694273852625,0.03883114218257788,0.03693555719765778
19,ARU07587@H,38.446700662111,17.1388906566037,53.26952501376825,31.035288486282376,25.476729354410903,24.087089571443038,20.381383483528722,39.83634044507887,7.874625436817916,34.74099457419669,58.364870884650436,26.866369137378772,9.727478480775073,33.81456805221811,26.866369137378772,50.02703218684323,43.07883327200389,6.484985653850049,36.13063435716455,45.39489957695034,0.039010329009203856,0.03907461430964434,0.03854365948795257,0.039344741644244556,0.037794808372308204,0.03761580519943889,0.038292219266791834,0.03788563587490795,0.03904509107137738,0.037249066482913304,0.038237278093667,0.03892773377504891,0.03880523119494394,0.03696052522826816
20,ARU07601@H,34.299644385755904,16.44503497947201,41.81737466208597,21.613474544448927,18.324467548554523,22.083332686719555,17.854609406283895,35.23936067029716,7.98758841860069,35.70921881256779,46.98581422706288,20.20390011763704,7.047872134059433,27.7216303939671,17.854609406283895,51.68439564976917,42.75709094662722,5.168439564976917,24.4326233980727,54.973402645663576,0.039634925741478776,0.03976854459722762,0.036056088371296785,0.03831251062808227,0.03792435382257682,0.03888128008645952,0.03685411429175802,0.03746064601074347,0.03735423908971733,0.037456189365590455,0.03809590810814433,0.03753599842916735,0.037525530574650655,0.03728152861247788
21,ARU07568@H,38.446700662111,17.1388906566037,53.26952501376825,31.035288486282376,25.476729354410903,24.087089571443038,20.381383483528722,39.83634044507887,7.874625436817916,34.74099457419669,58.364870884650436,26.866369137378772,9.727478480775073,33.81456805221811,26.866369137378772,50.02703218684323,43.07883327200389,6.484985653850049,36.13063435716455,45.39489957695034,0.039010329009203856,0.03907461430964434,0.03854365948795257,0.039344741644244556,0.037794808372308204,0.03761580519943889,0.038292219266791834,0.03788563587490795,0.03904509107137738,0.037249066482913304,0.038237278093667,0.03892773377504891,0.03880523119494394,0.03696052522826816
22,ARU07594@H,36.49728540093167,18.485638060212146,52.612969863680725,26.543480291586672,21.32958237716786,26.543480291586672,13.271740145793336,38.39324827890215,11.849767987315477,38.39324827890215,62.092784253533104,21.32958237716786,5.687888633911429,35.07531324245382,22.751554535645717,63.98874713150358,48.82104410773977,6.161879353404049,32.2313689254981,58.77484921708477,0.03932640589934422,0.03845500563229025,0.036024010062501416,0.03777646788658149,0.03763381329252976,0.038035328547909864,0.03746558500917217,0.0367822345111224,0.03834925926729973,0.03691388134594701,0.03711043680381881,0.03853460274892321,0.03771211075518043,0.03589013874476002
23,APT69890@H,35.136967698525915,17.33423739793945,42.63285414087811,20.613687716468537,18.271223203233475,21.55067352176256,18.271223203233475,35.136967698525915,7.4958864423521945,35.60546060117292,46.84929026470122,18.739716105880486,6.55890063705817,27.641081256173717,17.80273030058646,50.128740583230304,42.63285414087811,5.153421929117134,25.76710964558567,55.28216251234743,0.03977163846997718,0.04002070373168645,0.03607938198676801,0.038249101822419196,0.03804352275535952,0.03899345355836125,0.037017586088311176,0.03752964711802225,0.037419746090650886,0.0375887647672173,0.03815406723317941,0.03748346205798715,0.03781727712577617,0.037338744547271936
24,APT69883@H,34.25469259219937,16.423482749684627,41.76257042062663,21.58514875672837,18.300452206791444,22.05439112100507,17.83120984251474,35.193177320752774,7.977120192703962,35.66241968502948,46.924236427670365,20.64666402817496,7.0386354641505555,27.685299492325516,17.83120984251474,51.616660070437405,42.23181278490333,5.16166600704374,24.40060294238859,54.90135662037433,0.03966165460152753,0.039843888481564525,0.036174564310882985,0.03835044305929006,0.03792864119339261,0.03893494618724848,0.036815465607153874,0.037535426302509084,0.037360761783720095,0.03756957647763113,0.03813977130866114,0.037544376791490856,0.03758633068628063,0.03731178893194341
25,APT69869@H,34.82082679210328,16.46930996923804,42.3496542066121,20.704275389899248,18.351516822865243,22.115930530119652,17.880965109458444,35.76193021891689,7.999379127915619,35.29137850551008,47.52572305408692,20.23372367649245,6.587723987695216,27.291999377594465,17.880965109458444,51.76068847474812,43.290757633425706,5.176068847474812,24.468689097153657,55.054550468595735,0.03949413098271461,0.03968918215253168,0.03594959294634417,0.038162279303756,0.03788590864881428,0.038865547109899014,0.0367427719221928,0.0376955476770738,0.0373642134560956,0.0374047962772937,0.03792247046295699,0.03752346741499303,0.03764088097990441,0.037107497258628816
26,APT69849@H,34.33260348553594,16.460837287585726,41.857557674146555,21.634243292255523,18.342075834738377,22.104552929043688,17.871766197950215,35.273222759112265,7.99526382539878,35.74353239590043,47.030963678816356,19.753004745102867,7.524954188610617,27.74826857050165,17.871766197950215,51.73406004669799,42.79817694772288,5.173406004669799,24.456101112984506,55.026227504215136,0.0396893163101447,0.0397022463311232,0.03620827018229994,0.038257806886740964,0.03792262860545107,0.03881980773998234,0.036760279461270015,0.03740480893023938,0.03735183465478341,0.03736411399569435,0.03806460301763127,0.03748900063489829,0.037425002091129526,0.03723064437044781
27,APT69876@H,35.60883261656682,17.335879037012795,42.16835441435545,20.615639935907108,18.272953579554027,21.55271447844834,18.272953579554027,35.14029534529621,7.496596340329858,35.60883261656682,46.85372712706161,18.741490850824643,6.5595217977886255,27.64369900496635,17.80441630828341,50.13348802595593,43.10542895689668,5.153909983976777,25.769549919883886,54.81886073866209,0.0397113032580317,0.04005113484985691,0.0360565391130249,0.03823468241061684,0.03802813842665126,0.03904198689712843,0.03695665963224231,0.037528717113929924,0.03748320687164205,0.03760436432856847,0.03816234437982625,0.03744274541434183,0.03781649481132659,0.03734441122219624
28,APT69862@H,34.82082679210328,16.46930996923804,42.3496542066121,20.704275389899248,18.351516822865243,22.115930530119652,17.880965109458444,35.76193021891689,7.999379127915619,35.29137850551008,47.52572305408692,20.23372367649245,6.587723987695216,27.291999377594465,17.880965109458444,51.76068847474812,43.290757633425706,5.176068847474812,24.468689097153657,55.054550468595735,0.03949413098271461,0.03968918215253168,0.03594959294634417,0.038162279303756,0.03788590864881428,0.038865547109899014,0.0367427719221928,0.0376955476770738,0.0373642134560956,0.0374047962772937,0.03792247046295699,0.03752346741499303,0.03764088097990441,0.037107497258628816
29,APU51916@H,38.446700662111,17.1388906566037,53.26952501376825,31.035288486282376,25.476729354410903,24.087089571443038,20.381383483528722,39.83634044507887,7.874625436817916,34.74099457419669,58.364870884650436,26.866369137378772,9.727478480775073,33.81456805221811,26.866369137378772,50.02703218684323,43.07883327200389,6.484985653850049,36.13063435716455,45.39489957695034,0.039010329009203856,0.03907461430964434,0.03854365948795257,0.039344741644244556,0.037794808372308204,0.03761580519943889,0.038292219266791834,0.03788563587490795,0.03904509107137738,0.037249066482913304,0.038237278093667,0.03892773377504891,0.03880523119494394,0.03696052522826816
30,APU51926@H,38.446700662111,17.1388906566037,53.26952501376825,31.035288486282376,25.476729354410903,24.087089571443038,20.381383483528722,39.83634044507887,7.874625436817916,34.74099457419669,58.364870884650436,26.866369137378772,9.727478480775073,33.81456805221811,26.866369137378772,50.02703218684323,43.07883327200389,6.484985653850049,36.13063435716455,45.39489957695034,0.039010329009203856,0.03907461430964434,0.03854365948795257,0.039344741644244556,0.037794808372308204,0.03761580519943889,0.038292219266791834,0.03788563587490795,0.03904509107137738,0.037249066482913304,0.038237278093667,0.03892773377504891,0.03880523119494394,0.03696052522826816
31,APU51936@H,38.41630694490344,17.125341650137678,53.2274132369144,31.010753798897955,25.456588939393843,24.068047724517815,20.365271151515074,39.80484815977947,7.868400217630825,34.713530371900696,58.318731024793166,26.84513015426987,9.719788504132195,34.250683300275355,26.84513015426987,49.52463666391166,43.044777661156864,6.479859002754797,36.102071586776724,45.35901301928357,0.03899900423395675,0.03914049871449426,0.038570533781093576,0.039385528293181454,0.03776997756614988,0.037698726279948046,0.03836563016512549,0.0379497653677316,0.038996934928488776,0.037274911528455607,0.038222199637308295,0.03901500211478551,0.03874785796976077,0.03701635779417736
32,ARB07433@H,38.406674001026744,17.121047446240837,52.7513353749042,31.002977808057732,25.450205663330973,24.062012627149283,20.36016453066478,39.794867037208434,8.329158217090137,35.1675569166028,57.841376507570395,27.301129711573225,9.717351253271826,34.242094892481674,26.838398699512663,49.512218290480256,43.49671513369294,6.478234168847885,35.630287928663364,44.88490816987463,0.03897304020650596,0.03916879105848706,0.0388678156095519,0.039343050936750064,0.03789481175446261,0.03767043094341389,0.03806607446487837,0.03777803131618106,0.03901026295646267,0.037443544256944926,0.038294065472399476,0.03880545123469043,0.038749312014615254,0.0372043057140933
33,ARB07425@H,34.477770359583296,18.63663262680178,42.398339225974055,21.43212752082205,18.170716811131737,20.966211705152006,17.704800995461692,35.409601990923385,6.522821419380623,34.01185454391325,47.52341319834454,18.170716811131737,6.988737235050668,27.48903312453263,17.238885179791648,50.78482390803485,42.398339225974055,5.12507397237049,24.69353823051236,54.97806624906526,0.03986509611286424,0.039741461421817316,0.036682578800295074,0.03872159563665725,0.03813857730313045,0.03942516744795505,0.03696695541246307,0.0376669264637726,0.037696433496090365,0.03780016144868168,0.03864208147507057,0.03752029688667252,0.03803357812095369,0.037183274303531494
34,ARE29973@H,35.825956111396074,19.798554693139938,54.21032832645459,26.398072924186582,21.21273717122136,27.340861242907533,14.14182478081424,39.1257152269194,9.427883187209494,37.2401385894775,62.22402903558266,19.798554693139938,5.656729912325696,35.825956111396074,22.15552548994231,60.33845239814076,49.967780892210314,6.1281240716861705,32.99759115523323,59.39566407941981,0.03958879672593238,0.038436903903806136,0.03614547668752048,0.037887116625890484,0.0378385227939418,0.03853133184035765,0.037505581630331734,0.03702557258968915,0.038652689908879885,0.03742455117377594,0.03712657378804397,0.038542069403667605,0.037667234969582644,0.03623341859810535
35,ARB07608@H,27.90325749858621,16.741954499151728,53.4812435389569,31.158637540087938,26.043040332013796,18.137117374081036,18.137117374081036,33.948963289946555,12.556465874363795,37.20434333144828,61.85222078853277,27.90325749858621,6.045705791360346,41.854886247879314,23.71776887379828,72.08341520468105,39.9946690813069,6.975814374646553,33.948963289946555,40.92477766459311,0.03794008451572129,0.03923135653886519,0.0392539497505704,0.03926709322064733,0.03765339513268632,0.03792632362883164,0.03753228293301313,0.03742049077892009,0.03808573085590146,0.0370598847452232,0.03885054464651683,0.03808070393951633,0.039656977457494656,0.03698689021298856
36,ARA15421@H,38.43824520241854,17.135121355295013,53.257809617808824,31.0284629947234,25.471126338952047,24.08179217500921,20.376901071161637,39.827579366361384,7.8728935956760875,34.73335409857097,58.81514627358018,26.860460502894885,9.725339147599872,33.80713132260908,26.39734911491394,50.0160299019422,43.069359082228004,6.483559431733248,36.12268826251381,45.384916022132735,0.03904789795830187,0.03904628471748251,0.03857349675041841,0.03933511063755433,0.03784271417363335,0.037612536964585185,0.03831016867206795,0.03787364436187659,0.03899632673770891,0.037270412302413784,0.03824277614141358,0.03889510345463605,0.038868237151346824,0.03697390199561426
37,ARB07599@H,27.90325749858621,16.741954499151728,53.4812435389569,31.158637540087938,26.043040332013796,18.137117374081036,18.137117374081036,33.948963289946555,12.556465874363795,37.20434333144828,61.85222078853277,27.90325749858621,6.045705791360346,41.854886247879314,23.71776887379828,72.08341520468105,39.9946690813069,6.975814374646553,33.948963289946555,40.92477766459311,0.03794008451572129,0.03923135653886519,0.0392539497505704,0.03926709322064733,0.03765339513268632,0.03792632362883164,0.03753228293301313,0.03742049077892009,0.03808573085590146,0.0370598847452232,0.03885054464651683,0.03808070393951633,0.039656977457494656,0.03698689021298856
38,ARB07438@H,28.890562117174067,17.241141908636138,56.8491706176651,29.356538925515583,26.094701267124965,18.63907233366069,18.63907233366069,34.482283817272275,9.785512975171862,41.93791275073655,60.11100827605572,25.16274765044193,6.523675316781241,42.40388955907807,25.16274765044193,71.76042848459365,36.34619105063834,7.455628933464276,31.68642296722317,41.47193594239503,0.03765861017563982,0.03921613876133584,0.03845546825370817,0.03872763921191987,0.03826759871328307,0.03826284421780295,0.03734248773789228,0.037487086958254826,0.03796337495150799,0.037238211962117566,0.038621169309357856,0.039162711536192156,0.03878983655890844,0.036830013310561946
39,ARB07617@H,27.90325749858621,16.741954499151728,53.4812435389569,31.158637540087938,26.043040332013796,18.137117374081036,18.137117374081036,33.948963289946555,12.556465874363795,37.20434333144828,61.85222078853277,27.90325749858621,6.045705791360346,41.854886247879314,23.71776887379828,72.08341520468105,39.9946690813069,6.975814374646553,33.948963289946555,40.92477766459311,0.03794008451572129,0.03923135653886519,0.0392539497505704,0.03926709322064733,0.03765339513268632,0.03792632362883164,0.03753228293301313,0.03742049077892009,0.03808573085590146,0.0370598847452232,0.03885054464651683,0.03808070393951633,0.039656977457494656,0.03698689021298856
40,ARB07414@H,38.45294410362775,16.678385394344566,52.81488708209113,31.040328372807945,25.48086657469309,24.091001125164375,20.38469325975447,39.84280955315647,7.875904213996046,35.20992472139409,58.83763736338223,27.33402050739804,9.729058146700998,34.28334775504161,26.870732024221805,48.645290733504986,44.01240590174261,6.486038764467332,36.136501687746566,44.93898286809509,0.03920982933642466,0.03913728684818425,0.03875006182063514,0.0392827585875843,0.03782856258763025,0.03755300117844072,0.03814581590917357,0.037797271537970946,0.038763538846494985,0.037382923281563424,0.03822736197700409,0.03886298294300232,0.03860434936662212,0.03716577260303131
41,ARB07406@H,36.41849835542514,18.918700444376697,53.91829626647359,27.43211564434621,21.283537999923784,27.43211564434621,13.716057822173106,37.83740088875339,10.405285244407183,37.36443337764398,62.431711466443105,20.33760297770495,5.675610133313009,35.945530844315726,22.22947302214262,61.01280893311485,49.66158866648883,6.148577644422427,33.10772577765922,60.066873910896014,0.03938077017092373,0.038373990021114794,0.03633553610552554,0.03774859503245539,0.037721130055543846,0.038361430565099414,0.03734146853748339,0.03694640840656001,0.03830726308327643,0.03740670508782323,0.03717392070914526,0.038373445531260326,0.03755514289476981,0.03600668268960133
42,ARK08620@H,34.42761104458353,16.034777746792326,41.97338880777991,21.69411106918962,18.3928332977912,22.165722179389395,17.921222187591425,35.37083326498308,8.488999983595939,35.37083326498308,47.16111101997743,20.279277738590295,7.074166652996615,27.825055501786686,17.921222187591425,52.348833232174954,43.38822213837924,5.187722212197517,24.05216662018849,55.1784998933736,0.039362006173173175,0.03954952316704982,0.03595215575303269,0.038363330259939876,0.03780060408502933,0.038703003546067836,0.03668043074606073,0.037410722277143565,0.037250508629899454,0.03727253692732447,0.03803214072553147,0.03738747334126339,0.0374954599571504,0.03712899421155939
43,ARE29961@H,36.42117219240755,18.920089450601328,53.92225493421378,26.96112746710689,21.285100631926493,27.434129703371926,13.717064851685963,38.31318113746769,10.40604919783073,37.367176664937624,62.43629518698438,20.339096159396426,5.676026835180398,35.94816995614252,22.23110510445656,61.01728847818928,49.66523480782848,6.149029071445431,33.110156538552324,60.071284005659216,0.03939225540185562,0.03834656092316326,0.036269398556140156,0.03772344773567698,0.03763363784734052,0.03831831228551715,0.03746020573172859,0.03693319628375578,0.03836756260196956,0.037384984926609584,0.037160001646238956,0.03840326946553485,0.037535253989671745,0.03606967633976398
44,ARE29990@H,38.45294410362775,16.678385394344566,52.81488708209113,31.040328372807945,25.48086657469309,24.091001125164375,20.38469325975447,39.84280955315647,7.875904213996046,35.20992472139409,58.83763736338223,27.33402050739804,9.729058146700998,34.28334775504161,26.870732024221805,48.645290733504986,44.01240590174261,6.486038764467332,36.136501687746566,44.93898286809509,0.03920982933642466,0.03913728684818425,0.03875006182063514,0.0392827585875843,0.03782856258763025,0.03755300117844072,0.03814581590917357,0.037797271537970946,0.038763538846494985,0.037382923281563424,0.03822736197700409,0.03886298294300232,0.03860434936662212,0.03716577260303131
45,ARE30017@H,38.406674001026744,17.121047446240837,52.7513353749042,31.002977808057732,25.450205663330973,24.062012627149283,20.36016453066478,39.794867037208434,8.329158217090137,35.1675569166028,57.841376507570395,27.301129711573225,9.717351253271826,34.242094892481674,26.838398699512663,49.512218290480256,43.49671513369294,6.478234168847885,35.630287928663364,44.88490816987463,0.03897304020650596,0.03916879105848706,0.0388678156095519,0.039343050936750064,0.03789481175446261,0.03767043094341389,0.03806607446487837,0.03777803131618106,0.03901026295646267,0.037443544256944926,0.038294065472399476,0.03880545123469043,0.038749312014615254,0.0372043057140933
46,ARE29999@H,38.45294410362775,16.678385394344566,52.81488708209113,31.040328372807945,25.48086657469309,24.091001125164375,20.38469325975447,39.84280955315647,7.875904213996046,35.20992472139409,58.83763736338223,27.33402050739804,9.729058146700998,34.28334775504161,26.870732024221805,48.645290733504986,44.01240590174261,6.486038764467332,36.136501687746566,44.93898286809509,0.03920982933642466,0.03913728684818425,0.03875006182063514,0.0392827585875843,0.03782856258763025,0.03755300117844072,0.03814581590917357,0.037797271537970946,0.038763538846494985,0.037382923281563424,0.03822736197700409,0.03886298294300232,0.03860434936662212,0.03716577260303131
47,ARE30008@H,38.48805926486763,16.693616066689575,52.86311754451698,31.06867434633893,25.504135657442404,24.113000985218275,20.403308525953925,39.87919393709176,8.346808033344788,35.24207836301132,58.42765623341351,27.35898188707458,9.737942705568917,34.31465524819524,26.895270329666534,49.617136642660675,43.58888639635611,6.491961803712612,35.70578992041936,44.98002106858024,0.03921566559301305,0.03905607345428812,0.038704589391276766,0.03921488849555429,0.03784711843491356,0.03749588266798034,0.03811418399361673,0.03769390440481063,0.03886043316259824,0.037318468520034564,0.03823798341238245,0.03879046895618892,0.03864800827725764,0.03709077382804118
48,ARE29985@H,35.825956111396074,19.798554693139938,54.21032832645459,26.398072924186582,21.21273717122136,27.340861242907533,14.14182478081424,39.1257152269194,9.427883187209494,37.2401385894775,62.22402903558266,19.798554693139938,5.656729912325696,35.825956111396074,22.15552548994231,60.33845239814076,49.967780892210314,6.1281240716861705,32.99759115523323,59.39566407941981,0.03958879672593238,0.038436903903806136,0.03614547668752048,0.037887116625890484,0.0378385227939418,0.03853133184035765,0.037505581630331734,0.03702557258968915,0.038652689908879885,0.03742455117377594,0.03712657378804397,0.038542069403667605,0.037667234969582644,0.03623341859810535
49,ARE29979@H,36.41290663851079,18.915795656369244,53.91001762065234,27.427903701735403,21.280270113415398,27.427903701735403,13.713951850867701,37.83159131273849,10.403687611003084,37.83159131273849,62.4221256660185,20.334480330596936,5.674738696910773,35.94001174710156,22.22605989623386,61.00344099179081,49.65396359796926,6.147633588320004,33.102642398646175,59.58475631756311,0.0393871313483254,0.038377212492681105,0.036329051261858404,0.03775651130727011,0.037727857628301845,0.03836681133055023,0.03734488189127607,0.03694564533508797,0.038310231133007286,0.03741076824538878,0.037175978577030734,0.03838379908126034,0.037566898508308584,0.036022330450422135
50,ARE29967@H,36.40671763156472,18.912580587825826,53.900854675303606,26.950427337651803,21.276653161304054,27.42324185234745,13.711620926173724,38.2979756903473,10.401919323304204,37.35234666095601,61.93870142512958,20.331024131912763,5.673774176347748,36.40671763156472,22.222282190695346,60.99307239573829,49.64552404304279,6.146588691043394,33.097016028695194,60.047443366347,0.03937870922543642,0.03835824352486952,0.03628986523985456,0.03775049744103295,0.03762571336439742,0.03833205494332404,0.03748057706984374,0.03693640428059728,0.03838250765813333,0.037377185172011725,0.03719137296233898,0.038425375550578345,0.03755575297400795,0.036101225897927955
51,ARB07420@H,38.45294410362775,16.678385394344566,52.81488708209113,31.040328372807945,25.48086657469309,24.091001125164375,20.38469325975447,39.84280955315647,7.875904213996046,35.20992472139409,58.83763736338223,27.33402050739804,9.729058146700998,34.28334775504161,26.870732024221805,48.645290733504986,44.01240590174261,6.486038764467332,36.136501687746566,44.93898286809509,0.03920982933642466,0.03913728684818425,0.03875006182063514,0.0392827585875843,0.03782856258763025,0.03755300117844072,0.03814581590917357,0.037797271537970946,0.038763538846494985,0.037382923281563424,0.03822736197700409,0.03886298294300232,0.03860434936662212,0.03716577260303131
52,ARB07399@H,36.42117219240755,18.920089450601328,53.92225493421378,26.96112746710689,21.285100631926493,27.434129703371926,13.717064851685963,38.31318113746769,10.40604919783073,37.367176664937624,62.43629518698438,20.339096159396426,5.676026835180398,35.94816995614252,22.23110510445656,61.01728847818928,49.66523480782848,6.149029071445431,33.110156538552324,60.071284005659216,0.03939225540185562,0.03834656092316326,0.036269398556140156,0.03772344773567698,0.03763363784734052,0.03831831228551715,0.03746020573172859,0.03693319628375578,0.03836756260196956,0.037384984926609584,0.037160001646238956,0.03840326946553485,0.037535253989671745,0.03606967633976398
53,ARB07392@H,34.42761104458353,16.034777746792326,41.97338880777991,21.69411106918962,18.3928332977912,22.165722179389395,17.921222187591425,35.37083326498308,8.488999983595939,35.37083326498308,47.16111101997743,20.279277738590295,7.074166652996615,27.825055501786686,17.921222187591425,52.348833232174954,43.38822213837924,5.187722212197517,24.05216662018849,55.1784998933736,0.039362006173173175,0.03954952316704982,0.03595215575303269,0.038363330259939876,0.03780060408502933,0.038703003546067836,0.03668043074606073,0.037410722277143565,0.037250508629899454,0.03727253692732447,0.03803214072553147,0.03738747334126339,0.0374954599571504,0.03712899421155939
54,ARA15429@H,34.59645620507454,17.29822810253727,41.14173170333188,21.9734248870068,18.233267459431175,21.505905208559845,18.233267459431175,35.53149556196844,7.947834533598204,35.063975883521486,46.751967844695315,19.16830681632508,6.545275498257345,27.583661028370237,17.76574778098422,50.959644950717895,43.01181041711969,5.142716462916485,24.311023279241564,54.69980237829352,0.039931519177397894,0.039946337195585775,0.03613608365265651,0.03834422392088574,0.03813920548701815,0.038984318119011076,0.03711545185580217,0.037614002733433065,0.037415293371177584,0.03767147991730269,0.03820772636793618,0.037663073396727885,0.03795097357544024,0.03736063278267207
55,APT69856@H,34.42761104458353,16.034777746792326,41.97338880777991,21.69411106918962,18.3928332977912,22.165722179389395,17.921222187591425,35.37083326498308,8.488999983595939,35.37083326498308,47.16111101997743,20.279277738590295,7.074166652996615,27.825055501786686,17.921222187591425,52.348833232174954,43.38822213837924,5.187722212197517,24.05216662018849,55.1784998933736,0.039362006173173175,0.03954952316704982,0.03595215575303269,0.038363330259939876,0.03780060408502933,0.038703003546067836,0.03668043074606073,0.037410722277143565,0.037250508629899454,0.03727253692732447,0.03803214072553147,0.03738747334126339,0.0374954599571504,0.03712899421155939
