,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17,Xc2.lambda18,Xc2.lambda19,Xc2.lambda20
37,ARB07599@H,22.700743631788004,13.620446179072802,43.509758627593676,25.349163722163272,21.187360723002136,14.755483360662202,14.755483360662202,27.619238085342072,10.215334634304602,30.26765817571734,50.31998171713008,22.700743631788004,4.918494453554067,34.05111544768201,19.295632087019804,58.64358771545234,32.53773253889614,5.675185907947001,27.619238085342072,33.29442399328907,0.030866221694846815,0.03191673829341152,0.031935119040059634,0.031945811932983105,0.030632985049033612,0.030855026501402323,0.03053445400850538,0.030443505307256428,0.030984712528023036,0.030150133641835504,0.03160692811656839,0.030980622871461506,0.03226300293146043,0.030090748813276877,0.03054476788540066,0.03138359058957005,0.031121646239165426,0.030180740825914255,0.031607659713020084,0.03160985682033815
38,ARB07438@H,23.518363664988474,14.035152509751185,46.278070437557965,23.897692111197966,21.242392987731524,15.17313784837966,15.17313784837966,28.07030501950237,7.965897370399322,34.13956015885424,48.933369561024406,20.48373609531254,5.310598246932881,34.51888860506373,20.48373609531254,58.41658071626169,29.587618804340337,6.069255139351864,25.794334342245424,33.760231712644746,0.030655993664527717,0.031923899894543195,0.03130467602637955,0.03152623680973537,0.031151740816764313,0.03114787041945977,0.030398654176861963,0.03051636518007358,0.03090408744692199,0.03031376847591325,0.03143956497975595,0.031880407459005104,0.03157686856343894,0.029981474341382167,0.030354728024241523,0.03137066193906051,0.030598252911390338,0.030458983602112882,0.03167952896596759,0.031487790092972825
39,ARB07617@H,22.700743631788004,13.620446179072802,43.509758627593676,25.349163722163272,21.187360723002136,14.755483360662202,14.755483360662202,27.619238085342072,10.215334634304602,30.26765817571734,50.31998171713008,22.700743631788004,4.918494453554067,34.05111544768201,19.295632087019804,58.64358771545234,32.53773253889614,5.675185907947001,27.619238085342072,33.29442399328907,0.030866221694846815,0.03191673829341152,0.031935119040059634,0.031945811932983105,0.030632985049033612,0.030855026501402323,0.03053445400850538,0.030443505307256428,0.030984712528023036,0.030150133641835504,0.03160692811656839,0.030980622871461506,0.03226300293146043,0.030090748813276877,0.03054476788540066,0.03138359058957005,0.031121646239165426,0.030180740825914255,0.031607659713020084,0.03160985682033815
40,ARB07414@H,31.216664575904957,13.539758129308176,42.87590074280922,25.198994296212437,20.685741586443044,19.557428409000696,16.548593269154434,32.34497775334731,6.393774672173305,28.58393382853948,47.765257845059395,22.190159156366175,7.898192242096435,27.831725043577915,21.814054763885395,39.490961210482176,35.729917285674354,5.265461494730957,29.336142613501046,36.482126070635914,0.03183111512021186,0.03177222406321504,0.031457869100749214,0.031890320157024823,0.030709782494268714,0.030486077696593113,0.030967333398499088,0.03068437996075112,0.03146880994820718,0.03034800596288435,0.031033533693594552,0.03154954012575503,0.03133957759128252,0.030171719853922214,0.030901086900614404,0.031365576459222146,0.03142218350689171,0.03149337898409668,0.03212059571717466,0.030882496784259087
41,ARB07406@H,29.706304632523917,15.431846562350087,43.980762702697746,22.376177515407626,17.360827382643848,22.376177515407626,11.188088757703813,30.863693124700173,8.487515609292547,30.477896960641424,50.92509365575529,16.589235054526345,4.629553968705026,29.320508468465167,18.132419710761354,49.76770516357903,40.50859722616898,5.015350132763778,27.00573148411265,48.996112835461524,0.03212260824001277,0.031301384983185465,0.02963863292776375,0.030791254832637876,0.030768851850425456,0.031291140326122166,0.030459164707296163,0.030136917027481367,0.031246956304570635,0.03051237768765184,0.03032249716047545,0.03130094084676533,0.03063345732880299,0.029370389584571773,0.03128050197866099,0.030299104485996767,0.030186973427529275,0.030772749299254054,0.03105589591034352,0.030712037031700095
42,ARK08620@H,28.052093316082722,13.065358530778255,34.200497330566606,17.676661541641167,14.986734785304469,18.06093679254641,14.602459534399225,28.82064381789321,6.9169545162943695,28.82064381789321,38.42752509052428,16.52383578892544,5.764128763578642,22.672239803409322,14.602459534399225,42.65455285048195,35.35332308328233,4.227027759957671,19.598037796167382,44.960204355913405,0.03207270666698784,0.0322254981053414,0.029294313415832707,0.03125897172981007,0.03080045466484293,0.03153574221809933,0.029887721945914436,0.030482773579074557,0.030352229284926997,0.030370178246130277,0.03098911391967903,0.030463830024787104,0.030551819011935457,0.03025321765736705,0.030541897880165984,0.03005643314085261,0.031273669813653045,0.031189718658705665,0.0306206951069223,0.0315037640237285
43,ARE29961@H,29.712904106669857,15.435274860607716,43.990533352731994,21.995266676365997,17.364684218183683,22.38114854788119,11.190574273940594,31.256431592730628,8.489401173334244,30.48466784970024,50.93640704000547,16.592920475153296,4.630582458182315,29.32702223515466,18.136447961214067,49.77876142545989,40.517596509095256,5.016464329697508,27.011731006063506,49.0069976824295,0.032136755542008066,0.03128366329099213,0.02958908504130562,0.030775318795939307,0.030702050626922817,0.03126061765541816,0.03056056226973951,0.030130620555941796,0.03130079675570199,0.030499196079834357,0.03031565155798478,0.03132992691679238,0.03062178769323377,0.02942614885046018,0.03126928086824601,0.03033601794450129,0.030180036857242513,0.030711659962660686,0.03099353560644687,0.03069541561343481
44,ARE29990@H,31.216664575904957,13.539758129308176,42.87590074280922,25.198994296212437,20.685741586443044,19.557428409000696,16.548593269154434,32.34497775334731,6.393774672173305,28.58393382853948,47.765257845059395,22.190159156366175,7.898192242096435,27.831725043577915,21.814054763885395,39.490961210482176,35.729917285674354,5.265461494730957,29.336142613501046,36.482126070635914,0.03183111512021186,0.03177222406321504,0.031457869100749214,0.031890320157024823,0.030709782494268714,0.030486077696593113,0.030967333398499088,0.03068437996075112,0.03146880994820718,0.03034800596288435,0.031033533693594552,0.03154954012575503,0.03133957759128252,0.030171719853922214,0.030901086900614404,0.031365576459222146,0.03142218350689171,0.03149337898409668,0.03212059571717466,0.030882496784259087
45,ARE30017@H,31.170543914383998,13.895302708821783,42.81255429204549,25.161764364623227,20.65517970230265,19.528533536722506,16.52414376184212,32.297190079964146,6.759876993480868,28.541702861363664,46.943590232506025,22.157374589742844,7.886523159061012,27.790605417643565,21.781825867882795,40.18371323902516,35.30157985484453,5.257682106040675,28.91725158322371,36.428226020424674,0.031630202115431064,0.03178907191310716,0.03154480268927554,0.031930499811491875,0.030755120682624437,0.030573015043272485,0.03089411610398709,0.030660342629734494,0.03166041179623052,0.030388875655832138,0.031079151749402036,0.031494188270404996,0.031448626136474166,0.030194711602319707,0.030999600932147233,0.03126249956066783,0.03137302886832732,0.03163240982205124,0.03213023531919491,0.031010367437975705
46,ARE29999@H,31.216664575904957,13.539758129308176,42.87590074280922,25.198994296212437,20.685741586443044,19.557428409000696,16.548593269154434,32.34497775334731,6.393774672173305,28.58393382853948,47.765257845059395,22.190159156366175,7.898192242096435,27.831725043577915,21.814054763885395,39.490961210482176,35.729917285674354,5.265461494730957,29.336142613501046,36.482126070635914,0.03183111512021186,0.03177222406321504,0.031457869100749214,0.031890320157024823,0.030709782494268714,0.030486077696593113,0.030967333398499088,0.03068437996075112,0.03146880994820718,0.03034800596288435,0.031033533693594552,0.03154954012575503,0.03133957759128252,0.030171719853922214,0.030901086900614404,0.031365576459222146,0.03142218350689171,0.03149337898409668,0.03212059571717466,0.030882496784259087
47,ARE30008@H,31.247417708165404,13.553096837276561,42.91813998470911,25.223819113820266,20.706120168061414,19.5766954316217,16.564896134449132,32.37684244460512,6.7765484186382805,28.61209332313941,47.435838930467966,22.212019816647697,7.905973155077994,27.859143498846265,21.835544904501127,40.28281559968311,35.38864174177769,5.270648770051996,28.988568235285978,36.5180664782174,0.031838141670270145,0.031708573115322776,0.03142321268030847,0.03183751076579333,0.030727055127605922,0.030441896277483574,0.030943878454831465,0.03060266478709977,0.03154973803681412,0.030297858513717708,0.03104438786538861,0.03149293598381251,0.0313772759992204,0.03011299933176503,0.030930556374462667,0.03136898517502045,0.03136015075158814,0.03154670570120687,0.032045636683438815,0.030874924558278116
48,ARE29985@H,29.204038269420042,16.13907378046897,44.1903210655698,21.518765040625293,17.291864764788183,22.28729236350477,11.527909843192122,31.893883899498203,7.685273228794748,30.356829253739253,50.722803310045336,16.13907378046897,4.6111639372768485,29.204038269420042,18.06039208766766,49.185748664286386,40.731948112612166,4.995427598716586,26.898456300781618,48.417221341406915,0.0322713713774872,0.0313323895411045,0.029464500016874593,0.03088422261279238,0.030844610658725485,0.03140936381819505,0.030573208928278976,0.030181922723690163,0.03150829057583429,0.030507155797780912,0.030264255288739928,0.03141811669582515,0.030704982949638908,0.029536187117540403,0.031386271969703186,0.03037602166046026,0.030130177499847397,0.030888645279934065,0.03105407853415219,0.031000565513657534
49,ARE29979@H,29.702672870364985,15.429959932657134,43.975385808072836,22.373441902352845,17.358704924239277,22.373441902352845,11.186720951176422,30.859919865314268,8.486477962961423,30.859919865314268,50.91886777776855,16.58720692760642,4.628987979797141,29.316923872048555,18.130202920872133,49.76162078281926,40.50364482322498,5.014736978113569,27.002429882149986,48.604373787869974,0.0321288022775996,0.031304993025220655,0.029634270508371367,0.030798675733839917,0.030775302404669132,0.03129650860733795,0.030462902102570404,0.030137237553346952,0.031250355107007896,0.030516646804751395,0.030325124584846957,0.03131036582580049,0.030644005111263684,0.02938407274154467,0.031279622189487946,0.030282110860451288,0.030181075588141145,0.03076133084680985,0.031052490389404074,0.030725109421106254
50,ARE29967@H,29.7000942209043,15.428620374495742,43.971568067312866,21.985784033656433,17.35719792130771,22.371499543018825,11.185749771509412,31.24295625835388,8.485741205972658,30.471525239629088,50.52873172647355,16.58576690258292,4.628586112348723,29.7000942209043,18.128628940032495,49.75730070774877,40.50012848305132,5.014301621711116,27.00008565536755,48.98586968902398,0.032124603654987316,0.03129212192008461,0.029604767663897674,0.03079633111205301,0.03069453399672805,0.03127075763925919,0.03057613382490427,0.030132205226983653,0.03131191626275007,0.030491788151713814,0.0303402051336971,0.03134688729357886,0.030637461282639233,0.02945087831068303,0.03126662517249379,0.030343436014494386,0.030177094844902184,0.0307131030634252,0.03100828372264087,0.03070535634569005
51,ARB07420@H,31.216664575904957,13.539758129308176,42.87590074280922,25.198994296212437,20.685741586443044,19.557428409000696,16.548593269154434,32.34497775334731,6.393774672173305,28.58393382853948,47.765257845059395,22.190159156366175,7.898192242096435,27.831725043577915,21.814054763885395,39.490961210482176,35.729917285674354,5.265461494730957,29.336142613501046,36.482126070635914,0.03183111512021186,0.03177222406321504,0.031457869100749214,0.031890320157024823,0.030709782494268714,0.030486077696593113,0.030967333398499088,0.03068437996075112,0.03146880994820718,0.03034800596288435,0.031033533693594552,0.03154954012575503,0.03133957759128252,0.030171719853922214,0.030901086900614404,0.031365576459222146,0.03142218350689171,0.03149337898409668,0.03212059571717466,0.030882496784259087
52,ARB07399@H,29.712904106669857,15.435274860607716,43.990533352731994,21.995266676365997,17.364684218183683,22.38114854788119,11.190574273940594,31.256431592730628,8.489401173334244,30.48466784970024,50.93640704000547,16.592920475153296,4.630582458182315,29.32702223515466,18.136447961214067,49.77876142545989,40.517596509095256,5.016464329697508,27.011731006063506,49.0069976824295,0.032136755542008066,0.03128366329099213,0.02958908504130562,0.030775318795939307,0.030702050626922817,0.03126061765541816,0.03056056226973951,0.030130620555941796,0.03130079675570199,0.030499196079834357,0.03031565155798478,0.03132992691679238,0.03062178769323377,0.02942614885046018,0.03126928086824601,0.03033601794450129,0.030180036857242513,0.030711659962660686,0.03099353560644687,0.03069541561343481
53,ARB07392@H,28.052093316082722,13.065358530778255,34.200497330566606,17.676661541641167,14.986734785304469,18.06093679254641,14.602459534399225,28.82064381789321,6.9169545162943695,28.82064381789321,38.42752509052428,16.52383578892544,5.764128763578642,22.672239803409322,14.602459534399225,42.65455285048195,35.35332308328233,4.227027759957671,19.598037796167382,44.960204355913405,0.03207270666698784,0.0322254981053414,0.029294313415832707,0.03125897172981007,0.03080045466484293,0.03153574221809933,0.029887721945914436,0.030482773579074557,0.030352229284926997,0.030370178246130277,0.03098911391967903,0.030463830024787104,0.030551819011935457,0.03025321765736705,0.030541897880165984,0.03005643314085261,0.031273669813653045,0.031189718658705665,0.0306206951069223,0.0315037640237285
54,ARA15429@H,28.16460924811545,14.082304624057725,33.49304883559675,17.888332900830083,14.843510279412197,17.507730073152846,14.843510279412197,28.92581490346992,6.4702480705130085,28.545212075792683,38.06028276772358,15.604715934766668,5.328439587481301,22.45556683295691,14.46290745173496,41.4857082168187,35.01546014630569,4.186631104449594,19.791347039216262,44.53053083823659,0.032507827612415344,0.032519890804368276,0.02941800367648639,0.03121562732473112,0.031048723985142992,0.03173672124444714,0.030215296976936642,0.03062116197581244,0.030459394784725192,0.03066795354356072,0.031104506109906106,0.030661109884033217,0.030895486375886357,0.030414896177486224,0.030787708009565165,0.03012155821444201,0.031400811182918216,0.03117313551177283,0.03074899042719237,0.03167836850093559
55,APT69856@H,28.052093316082722,13.065358530778255,34.200497330566606,17.676661541641167,14.986734785304469,18.06093679254641,14.602459534399225,28.82064381789321,6.9169545162943695,28.82064381789321,38.42752509052428,16.52383578892544,5.764128763578642,22.672239803409322,14.602459534399225,42.65455285048195,35.35332308328233,4.227027759957671,19.598037796167382,44.960204355913405,0.03207270666698784,0.0322254981053414,0.029294313415832707,0.03125897172981007,0.03080045466484293,0.03153574221809933,0.029887721945914436,0.030482773579074557,0.030352229284926997,0.030370178246130277,0.03098911391967903,0.030463830024787104,0.030551819011935457,0.03025321765736705,0.030541897880165984,0.03005643314085261,0.031273669813653045,0.031189718658705665,0.0306206951069223,0.0315037640237285
56,AZS52618@H,23.529307569758146,13.662178588891827,45.54059529630609,22.770297648153043,21.252277804942842,14.800693471299478,14.800693471299478,28.083367099388752,8.728614098458667,35.29396135463722,49.335644904331595,22.390792687350494,4.9335644904331595,33.016931589821915,21.252277804942842,58.443763963592815,30.73990182500661,6.072079372840812,26.56534725617855,31.49891174661171,0.030617470717289277,0.03174639508923294,0.03140018367099427,0.03134333916965014,0.031370984256591385,0.031050225758203952,0.030242516971146476,0.030573351057373625,0.03106805039988824,0.030279641182058278,0.031548568261944104,0.031656880569068686,0.03162849182124901,0.02982848147919552,0.030211738657099377,0.031352037246358704,0.03076060544468795,0.0304849639116405,0.031868725239374146,0.03146238829440264
