,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13
45,ARE30017@H,39.89078288256418,17.78263815246837,54.78974998328092,32.200993411226506,26.433651307723252,24.99181578184744,21.1469210461786,41.33261840843999,8.651013155254882,36.52649998885395,60.076480244825575,28.35609867555767,10.092848681130697,35.56527630493674,27.875486833599066,51.42546708957069,45.17751314410883,6.7285657874204645,37.007111830812555,46.619348669984646,0.040479034584187425,0.04068234963133903,0.04036974390333108,0.04086334325158185,0.03935914127926041,0.03912608995551603,0.039537021915237676,0.03923784821680216,0.04051769569388871,0.038890435924431845,0.039773822940495904,0.040304969647243734,0.04024666109807972
46,ARE29999@H,39.93724257973841,17.32217750446485,54.85356209747203,32.23849702219847,26.46443785404352,25.020923062004783,21.17155028323482,41.38075737177714,8.17991715488618,36.56904139831469,61.108792862973225,28.389124243428505,10.104603544271162,35.606698203622194,27.90795264608226,50.523017721355814,45.71130174789336,6.736402362847442,37.531384593007175,46.673644942585845,0.04072334387449935,0.040648001218228674,0.0402458291552392,0.04079908822288713,0.039288759696360316,0.03900256151047477,0.03961825911849969,0.03925626080011324,0.04025982639949617,0.03882591854116829,0.03970295289600591,0.040363109076490516,0.04009449214429085
47,ARE30008@H,39.970599739579534,17.336645670179074,54.89937795556707,32.26542388616661,26.48654199610692,25.041821523591995,21.189233596885536,41.41532021209446,8.668322835089537,36.59958530371138,60.67825984562676,28.41283595946015,10.11304330760446,35.63643832203476,27.931262468621842,51.528363519698914,45.26790813880092,6.742028871736307,37.08115879454969,46.71262861131584,0.04072623309355415,0.04056049354678567,0.0401954704963693,0.04072542606269637,0.03930497019472397,0.03894020500462442,0.03958232298296641,0.03914585443807883,0.040357317290527696,0.03875595695390101,0.039710891092400655,0.040284658098458825,0.04013670990660523
48,ARE29985@H,37.17285575443346,20.542893969555333,56.248400154734846,27.390525292740445,22.010243538809288,28.368758338909746,14.673495692539525,40.59667141602602,9.782330461693016,38.64020532368742,64.5633810471739,20.542893969555333,5.86939827701581,37.17285575443346,22.98847658497859,62.606914954835304,51.84635144697299,6.358514800100461,34.238156615925554,61.628681908666,0.041077162759001806,0.03988196379241106,0.03750438891016877,0.039311506911538584,0.03926108616352095,0.03997994180739281,0.038915627864763824,0.03841757257844713,0.040105862409812655,0.038831551016573124,0.03852237098119721,0.039991083056235804,0.039083358664285604
49,ARE29979@H,37.773599730297555,19.622649210544182,55.92455025005092,28.452841355289063,22.075480361862205,28.452841355289063,14.226420677644532,39.245298421088364,10.7924570657993,39.245298421088364,64.7547423947958,21.094347901334995,5.8867947631632545,37.283033500033945,23.056612822389415,63.28304370400499,51.50945417767848,6.377360993426859,34.33963611845232,61.81134501321417,0.0408589665430001,0.03981130860698568,0.03768661081001315,0.03916741279381709,0.03913768837190008,0.03980051876977323,0.038740401433495456,0.03832624603467315,0.03974182425917385,0.03880874985710935,0.038565186467858066,0.03981814132602814,0.038970714462568265
50,ARE29967@H,37.77027070656843,19.620919847568018,55.91962156556885,27.959810782784427,22.07353482851402,28.450333778973626,14.225166889486813,39.732362691325235,10.79150591616241,38.75131669894684,64.25851250078526,21.09248883613562,5.886275954270405,37.77027070656843,23.054580820892422,63.27746650840686,51.50491459986605,6.376798950459606,34.33660973324403,62.296420516028455,0.04085357330402249,0.039794887757381436,0.03764904180281865,0.039164379554481474,0.039034921897735546,0.03976771832605824,0.038884349764589224,0.03831979588832416,0.03982006066341238,0.03877708549513485,0.038584313998101014,0.03986453410149196,0.03896234125724802
51,ARB07420@H,39.93724257973841,17.32217750446485,54.85356209747203,32.23849702219847,26.46443785404352,25.020923062004783,21.17155028323482,41.38075737177714,8.17991715488618,36.56904139831469,61.108792862973225,28.389124243428505,10.104603544271162,35.606698203622194,27.90795264608226,50.523017721355814,45.71130174789336,6.736402362847442,37.531384593007175,46.673644942585845,0.04072334387449935,0.040648001218228674,0.0402458291552392,0.04079908822288713,0.039288759696360316,0.03900256151047477,0.03961825911849969,0.03925626080011324,0.04025982639949617,0.03882591854116829,0.03970295289600591,0.040363109076490516,0.04009449214429085
52,ARB07399@H,37.78402992252499,19.628067492220772,55.939992352829194,27.969996176414597,22.081575928748368,28.460697863720117,14.230348931860059,39.74683667174706,10.795437120721424,38.76543329713602,64.77262272432854,21.100172554137327,5.8884202476662315,37.29332823521946,23.062979303359405,63.300517662411984,51.523677167079526,6.37912193497175,34.349118111386346,62.31911428780095,0.04086628922749867,0.03978146550837171,0.0376265770106889,0.039135035810922,0.03904186529212825,0.039752159824181954,0.0388619434540504,0.03831521363858857,0.03980325305700546,0.038783907932942,0.038550505917414234,0.03984029604931398,0.03893979997137436
53,ARB07392@H,35.755164334180684,16.653090237837578,43.59191268139836,22.53065149825084,19.102074096343102,23.020448269951945,18.612277324641997,36.734757877582894,8.816341890619894,36.734757877582894,48.97967717011052,21.061261183147526,7.346951575516578,28.898009530365208,18.612277324641997,54.36744165882268,45.06130299650168,5.387764488712158,24.979635356756365,57.306222289029314,0.04087983326587123,0.041074581049062704,0.0373384965762818,0.03984264769560313,0.03925822239716997,0.04019541902643142,0.03809485437358787,0.03885330646809751,0.03868691486810024,0.038709792592419065,0.03949868725602461,0.03882916103663222,0.0389413116936131
54,ARA15429@H,35.93916619583245,17.969583097916225,42.7384679085575,22.82622717843412,18.940911914019804,22.34056277038233,18.940911914019804,36.91049501193603,8.256294936880426,36.42483060388424,48.56644080517898,19.912240730123383,6.7993017127250575,28.6542000750556,18.455247505968014,52.93742047764509,44.68112554076466,5.342308488569688,25.25454921869307,56.82273574205941,0.041481286281514436,0.041496679396207756,0.03753854754259009,0.03983238710850378,0.03961941178165814,0.040497323760716165,0.03855592563504925,0.0390738255824325,0.038867404186193645,0.039133533491569616,0.03969059200059735,0.03912480070870088,0.03942387447247659
55,APT69856@H,35.755164334180684,16.653090237837578,43.59191268139836,22.53065149825084,19.102074096343102,23.020448269951945,18.612277324641997,36.734757877582894,8.816341890619894,36.734757877582894,48.97967717011052,21.061261183147526,7.346951575516578,28.898009530365208,18.612277324641997,54.36744165882268,45.06130299650168,5.387764488712158,24.979635356756365,57.306222289029314,0.04087983326587123,0.041074581049062704,0.0373384965762818,0.03984264769560313,0.03925822239716997,0.04019541902643142,0.03809485437358787,0.03885330646809751,0.03868691486810024,0.038709792592419065,0.03949868725602461,0.03882916103663222,0.0389413116936131
56,AZS52618@H,30.01068296700366,17.425557851808577,58.08519283936192,29.04259641968096,27.106423325035564,18.877687672792625,18.877687672792625,35.81920225093985,11.132995294211035,45.01602445050549,62.92562557597542,28.558553146019612,6.292562557597542,42.111764808537394,27.106423325035564,74.5426641438478,39.2075051665693,7.74469237858159,33.883029156294455,40.175591713892,0.03905134922580858,0.04049124673744084,0.04004966803473089,0.03997716516556661,0.04001242535914984,0.0396033108293007,0.03857311084291436,0.03899507637874688,0.03962604544097602,0.03862046127686874,0.04023892659675961,0.04037707457671625,0.040340865873671305
57,QEO75985@H,37.00796702649327,18.017036578687513,43.33827717576185,21.912612055160487,18.990930447805756,22.886505924278733,18.503983513246634,36.52102009193415,7.304204018386829,37.00796702649327,48.694693455912194,19.477877382364877,6.817257083827707,28.242922204429075,18.503983513246634,52.59026893238517,44.799117979439224,5.356416280150341,26.782081400751707,57.45973827797639,0.04118534599187713,0.04149495274345933,0.03743167318804727,0.03976370792246712,0.039515080110057145,0.04046117161418023,0.03845132272698607,0.03898052660527702,0.03882734570692452,0.03911179027908763,0.039716049431242954,0.038947018833711336,0.03916708028756018
58,QEG03731@H,37.75314326687124,19.61202247629675,53.93306180981606,26.96653090490803,21.573224723926426,28.437432590630287,13.238115171500306,38.243443828778666,10.786612361963213,36.28224158114899,64.71967417177927,21.082924162019008,5.883606742889025,36.28224158114899,22.553825847741262,62.7584719241496,50.500957876464135,6.373907304796444,32.850137647797055,61.28757023842734,0.040950476998563294,0.03957948399152304,0.03748277037807597,0.03903367920703351,0.038968868696812264,0.039628396733179555,0.03869388316338822,0.03859181266086429,0.0400584570275509,0.03843865421285925,0.03879510207096216,0.03995986481948734,0.03951798813228141
59,QEG03757@H,40.334070887347025,17.76619789085524,55.219263714820336,32.65139071832855,26.40921308100103,24.968710549310064,21.127370464800823,41.29440590847434,8.162847679582137,36.01256329227413,60.501106331020544,28.32988312325565,10.083517721836756,35.052228271146824,27.36954810212834,51.85809114087475,44.175410971856266,6.722345147891171,37.4530658239651,46.57624852467455,0.040465523880221274,0.04074393861858004,0.04007920880866715,0.040889933815745454,0.03917889431692411,0.039313349563569196,0.0400193729598566,0.039453601345293354,0.040514361985975,0.038576777579317253,0.039527556844820885,0.040651588790911665,0.04041838092646281
60,QEG03785@H,37.00355408915189,18.01488817498184,43.33310939387524,21.909999131734672,18.98866591417005,22.88377687092288,18.501777044575945,36.51666521955779,7.303333043911557,37.490442958745994,48.68888695941038,19.475554783764153,6.8164441743174535,28.23955443645802,18.98866591417005,52.09710904656911,44.30688713306345,5.355777565535142,26.77888782767571,57.45288661210425,0.041184165531853854,0.041477334638363436,0.037462074927792265,0.039835646834385036,0.03946397186899123,0.040431970001905744,0.03842576774591682,0.03904987140347555,0.0388396004135275,0.0391159891647608,0.03979620445306635,0.038849477061615206,0.039179056360242416
61,QEG03794@H,40.79620610916132,17.758348541634927,55.19486708886531,32.63696488732905,26.39754512945732,24.957679031486922,21.118036103565856,41.27616147515145,8.159241221832263,36.47660781525012,60.47437611475677,28.317366593417855,10.079062685792795,35.03674171727972,27.35745586143759,51.355224160944246,44.15589367109225,6.719375123861863,37.436518547230385,46.07571513505278,0.04049315578113823,0.04076710006364668,0.040100926067893776,0.04089310402438885,0.039199587248423325,0.039323401019849054,0.040058704518145756,0.03948386734839941,0.04052786137359814,0.038565400869521635,0.039537379067891905,0.04066802811665501,0.04042611851031509
62,QEG03814@H,40.29852400723363,17.750540336519574,55.17059834323652,32.62261467252247,26.38593833806964,24.946705337811295,21.108750670455713,41.258012674072525,8.155653668130617,36.46056933987805,60.44778601085045,28.30491567174743,10.074631001808408,35.50108067303915,27.825171338327984,50.852899342461484,44.13647867458921,6.7164206678722715,37.42005800671694,46.05545600826701,0.04053564986758776,0.04084008469095737,0.04013400306507873,0.0409049388992434,0.03925680455616913,0.039289508740630794,0.04000396157719936,0.03947946057998001,0.040552306243687455,0.038589991536505476,0.03957120275660866,0.04073954030483337,0.04035821376207061
63,QEG03803@H,40.39446069481751,17.792798163193424,54.34016736326641,32.219391268485396,26.448754026368608,25.00609471583941,20.197230347408755,43.760665752718964,7.213296552645984,37.02825563691605,60.110804605383194,28.372299773740867,10.579501610547442,35.104709889543784,26.929640463211673,53.37839448958028,45.203325063248165,6.732410115802918,37.02825563691605,47.126870810620424,0.040432265970035755,0.04094589640007364,0.040310731152181846,0.04061416718010692,0.03944867096000537,0.039544016720546145,0.039489408317773214,0.03944384209686402,0.040102892549136085,0.038908562182338055,0.039246394974164725,0.040418549459927886,0.04020816519378077
64,QEG03748@H,37.80158837265902,19.637188765017672,55.96598798030036,27.49206427102474,22.09183736064488,28.473923709275624,14.236961854637812,39.274377530035345,10.800453820759719,37.80158837265902,65.7845823628092,21.109977922394,5.891156629505302,37.80158837265902,22.58276707977032,63.82086348630743,51.547620508171384,6.382086348630743,33.87415061965548,62.348074328931105,0.04093539773408071,0.039808520473589494,0.037394705702285015,0.039134804168952174,0.03903994547133869,0.03971850272822946,0.038670513807064946,0.038474143770605575,0.04007435977650328,0.038334877416281624,0.03865620100931859,0.03960267773363897,0.03922563108266947
65,QEG03740@H,40.34507211073036,17.771043667821704,55.23432491349989,32.179997993082544,26.41641626297821,24.975520830452126,21.13313301038257,41.30566906574774,8.16507411764781,36.5026842906608,60.517608166095535,28.33761017301299,10.08626802768259,35.06178885813471,27.3770132179956,51.87223557093903,44.18745993079992,6.724178685121726,37.46328124567819,46.10865384083469,0.04042086071649762,0.04072333300427199,0.040112316262353266,0.040817801404610166,0.03919931199896748,0.03931522289074641,0.040010111425166535,0.039469553163891474,0.040485671239361254,0.03853686277653871,0.039571740529575815,0.04071511665538705,0.040323620423937584
66,QEG03776@H,40.94972675488599,17.3434136844223,53.95728701820271,33.7233043863767,26.496882017867403,25.051597544165546,19.270459649358113,43.8402957022897,7.226422368509292,37.095634825014365,60.70194789547805,28.423927982803214,10.598752807146962,34.6868273688446,27.46040500033531,53.47552552696876,45.28558017599156,6.744660877275339,37.095634825014365,46.73086464969342,0.04038356538785113,0.040850705343657055,0.04026607876632421,0.0403962253338823,0.03960331479245339,0.03937849034669815,0.03943183569637078,0.0394489082738334,0.040205615590028755,0.03874817645307132,0.039278193471869484,0.04028548053950626,0.039961918770501086
67,QEG03767@H,40.75395286167565,18.21941422051382,55.13770093050235,32.60316228934052,26.37020479284895,24.93182998596628,21.09616383427916,41.23341113063654,8.15079057233513,36.43882844102764,60.41174188907214,27.80857959973162,10.06862364817869,35.00045363414497,27.32912133077073,51.302034778815226,44.11016074440188,6.71241576545246,37.39774497894942,46.02799382024544,0.04063330510804183,0.04080945263142664,0.040099945811004185,0.040898271098530954,0.039234145978707974,0.039307567065284474,0.04007420459395309,0.039495653569693735,0.04058936210965008,0.03859529384950693,0.03960873924302475,0.040722610738259245,0.04047317924202596
68,AGT51366@H,37.63028783104202,20.525611544204736,56.20107922817964,27.367482058939647,21.991726654505072,28.344892132473205,14.661151103003382,40.07381301487591,10.262805772102368,39.585107978109136,64.0203598164481,20.525611544204736,5.864460441201353,37.14158279427524,22.969136728038634,62.55424470614776,50.82532382374506,6.353165477968132,34.20935257367456,61.57683463261421,0.041028778187186234,0.03990931920934166,0.03765808575703213,0.039377302887565864,0.039223329482534666,0.03981365433993798,0.03911887138964999,0.038425498500449705,0.04014901260200641,0.038729938076422284,0.038660687680844845,0.039957678958957736,0.039242806161291124
69,AGT51412@H,39.39932618511359,17.29726515444011,54.29419340143702,33.15309154601022,25.945897731660168,24.50445896879016,20.66062226780347,43.24316288610028,7.207193814350047,36.99692824699691,61.02090762816373,27.867816082153514,10.090071340090066,34.11405072125689,27.387336494530178,51.411315875697,44.68460164897029,6.726714226726711,37.95788742224358,47.56747917471031,0.040390244067357424,0.04036861778139197,0.04048015769990624,0.04079951932076456,0.03868512582261022,0.03986453792626776,0.039883284588801325,0.03977430301867644,0.040238077071295564,0.0385977785560864,0.039630825695357884,0.04021098398444767,0.04059695684370029
